% Model:              2D-Au-Plate.mph
% Version:            COMSOL 6.1.0.282
% Date:               May 23 2025, 02:29
% Dimension:          1
% Nodes:              63
% Expressions:        1
% Description:        Point graph
% theta,0.5*real(sum(withsol(sol_name,ewfd.relEphi, setval(M,n, lambda0,lambda0))*exp(i*n*phase),n,M_from,M_to)*sum(withsol(sol_name,conj(ewfd.relHz), setval(M,n, lambda0,lambda0))*exp(-i*n*phase),n,M_from,M_to)-sum(withsol(sol_name,ewfd.relEz, setval(M,n, lambda0,lambda0))*exp(i*n*phase),n,M_from,M_to)*sum(withsol(sol_name,conj(ewfd.relHphi), setval(M,n, lambda0,lambda0))*exp(-i*n*phase),n,M_from,M_to))
0,3.311401916320304E-4
0.1,3.4511753442696377E-4
0.2,3.580017547447615E-4
0.30000000000000004,3.6965038258538515E-4
0.4,3.799369878167757E-4
0.5,3.88752718502669E-4
0.6000000000000001,3.9600745367393265E-4
0.7000000000000001,4.0163057209412754E-4
0.8,4.055713530284116E-4
0.9,4.077990368229768E-4
1,4.0830258174502475E-4
1.1,4.070901587927711E-4
1.2000000000000002,4.041884280966458E-4
1.3,3.9964163937555375E-4
1.4000000000000001,3.935105951731207E-4
1.5,3.858715099274657E-4
1.6,3.7681479107999903E-4
1.7000000000000002,3.664437612050978E-4
1.8,3.548733333259879E-4
1.9000000000000001,3.4222864587419915E-4
2,3.286436597128598E-4
2.1,3.142597176520226E-4
2.2,2.992240670875752E-4
2.3000000000000003,2.836883487025219E-4
2.4000000000000004,2.6780705824917665E-4
2.5,2.5173599373661497E-4
2.6,2.3563070616492316E-4
2.7,2.1964497746034483E-4
2.8000000000000003,2.039293536380218E-4
2.9000000000000004,1.8862976368711173E-4
3,1.7388625463226592E-4
3.1,1.5983187031058216E-4
3.2,1.4659169554723535E-4
3.3000000000000003,1.3428207887817783E-4
3.4000000000000004,1.2301003634291878E-4
3.5,1.128728270298614E-4
3.6,1.039576790901392E-4
3.7,9.634163404417268E-5
3.8000000000000003,9.00914685798576E-5
3.9000000000000004,8.526364773715019E-5
4,8.19042621883079E-5
4.1000000000000005,8.004890569690498E-5
4.2,7.972245678930323E-5
4.3,8.093874076849585E-5
4.4,8.370006358375892E-5
4.5,8.799662652081516E-5
4.6000000000000005,9.380584872131224E-5
4.7,1.0109164158179275E-4
4.800000000000001,1.0980369355501234E-4
4.9,1.1987683439394485E-4
5,1.3123055336809852E-4
5.1000000000000005,1.4376874578748148E-4
5.2,1.5737975611761803E-4
5.300000000000001,1.7193677438360935E-4
5.4,1.872986262339668E-4
5.5,2.0331097715044934E-4
5.6000000000000005,2.198079493161597E-4
5.7,2.366141272087035E-4
5.800000000000001,2.535469066939761E-4
5.9,2.704191237548675E-4
6,2.8704188424377925E-4
6.1000000000000005,3.0322750610250874E-4
6.2,3.187924808535182E-4
