% Model:              3D-Au-Plate.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 12 2025, 16:29
% Dimension:          1
% Nodes:              61
% Expressions:        2
% Description:        Table graph
% lambda0 (nm),0.5*real(conj(px)*d(ewfd.Ebx,x))+0.5*real(conj(py)*d(ewfd.Eby,x))+0.5*real(conj(pz)*d(ewfd.Ebz,x)) (N), Point: (0, 0, 0),0.5*real(conj(mx)*d(ewfd.Hbx,x)+conj(my)*d(ewfd.Hby,x)+conj(mz)*d(ewfd.Hbz,x))*mu0_const (N), Point: (0, 0, 0)
800,4.789274466966263E-25,7.288972277406305E-26
804.9999999999999,5.4002424704778935E-25,7.581980278211225E-26
810,6.0096254216681665E-25,7.77967158969237E-26
814.9999999999999,6.637173589807829E-25,7.892129697408942E-26
820,7.292372667348685E-25,7.921726029879093E-26
825,7.98116996102033E-25,7.863620882717763E-26
830,8.70811511537996E-25,7.711686818157628E-26
835,9.477560009158212E-25,7.455413627383716E-26
839.9999999999999,1.0293879100564234E-24,7.08117616927961E-26
845,1.1148152464913825E-24,6.582423088307064E-26
849.9999999999999,1.205787928688574E-24,5.932570645631721E-26
855,1.302834433585135E-24,5.1079833653344515E-26
859.9999999999999,1.406510815305893E-24,4.080728389216257E-26
865,1.5157587327778875E-24,2.8390465765722046E-26
869.9999999999999,1.6325943235712925E-24,1.3320264800690692E-26
875,1.7592498071157214E-24,-5.108863836534744E-27
879.9999999999999,1.894437915389722E-24,-2.7160360658300246E-26
885,2.036278978908425E-24,-5.295410667572246E-26
890,2.186202209065084E-24,-8.328501327764611E-26
894.9999999999999,2.3426179650747003E-24,-1.1848259673650322E-25
900,2.5035173301784865E-24,-1.588838002353438E-25
904.9999999999999,2.6657743192082697E-24,-2.0467658528771356E-25
910,2.824304508890018E-24,-2.5557520613537306E-25
914.9999999999999,2.9717409092566693E-24,-3.1067060229025427E-25
920,3.0983136315855155E-24,-3.681785062533446E-25
924.9999999999999,3.1915202552157746E-24,-4.244984618265276E-25
930,3.2403170151166E-24,-4.7649640684486665E-25
934.9999999999999,3.231970437163326E-24,-5.198105353837288E-25
940,3.1576800720933864E-24,-5.4846224885332175E-25
945,3.0185818950000507E-24,-5.579688372513665E-25
949.9999999999999,2.8201455332402833E-24,-5.460849202622213E-25
954.9999999999999,2.5762019344466378E-24,-5.124671436428206E-25
960,2.305518975823871E-24,-4.59309409481078E-25
965,2.027617571882199E-24,-3.9053642540768825E-25
969.9999999999999,1.75946067162079E-24,-3.108866547408403E-25
974.9999999999999,1.5134474468411997E-24,-2.249353932673068E-25
980,1.2969362565116966E-24,-1.365514328680852E-25
985,1.1129130456637643E-24,-4.852749945296744E-26
989.9999999999999,9.611924002976338E-25,3.7390380205785144E-26
994.9999999999999,8.414400501578246E-25,1.1861406528972945E-25
1000,7.482236975083411E-25,1.9637845082440942E-25
1005,6.776143493862925E-25,2.7224331509540283E-25
1010,6.276739066442673E-25,3.4513659915751205E-25
1014.9999999999999,5.953225777348637E-25,4.143436763662235E-25
1019.9999999999999,5.771937935141988E-25,4.822004363312411E-25
1025,5.709644904879293E-25,5.498539075765606E-25
1030,5.745941100965403E-25,6.188282299953965E-25
1035,5.863512386085852E-25,6.911976337796089E-25
1039.9999999999998,6.047024802627831E-25,7.698902186232425E-25
1045,6.2832620700631405E-25,8.589387372663589E-25
1050,6.560377074691999E-25,9.63332853900467E-25
1055,6.867859965937573E-25,1.0867013470141603E-24
1060,7.196036142986834E-25,1.222846849494366E-24
1064.9999999999998,7.536111449497919E-25,1.3392038510468888E-24
1070,7.8797702650746745E-25,1.3795765725198757E-24
1075,8.219289329298018E-25,1.3250103909542977E-24
1080,8.54753458876024E-25,1.2249324156617981E-24
1084.9999999999998,8.848586145081036E-25,1.1335935198731636E-24
1090,9.127464247625227E-25,1.0642534419230872E-24
1095,9.387092886175848E-25,1.013296861231377E-24
1100,9.613816103805562E-25,9.765592127726861E-25
