800,3.7355003046834296,0.5607786862545059
806,4.215120609995286,0.6028206681876297
811.9999999999999,4.727780912097354,0.6435554104008729
818,5.271356779655463,0.6824282050350886
824,5.84819620333533,0.7200167858163635
830,6.462054334951445,0.7569599837169427
835.9999999999999,7.116982838898676,0.7936348518967437
842,7.814140527428323,0.8302042231039987
848,8.554171524829124,0.8666778156621333
854,9.348541431356328,0.9035116569532314
859.9999999999999,10.20141886691096,0.9405555362929391
866,11.102758377729595,0.9768370401423597
872,12.07045912734803,1.0127116844582893
878,13.107881052977852,1.0476167964726983
883.9999999999999,14.18977200081258,1.0798438376193464
890,15.30606917977184,1.1085039674933752
896,16.427972670134277,1.131753283812087
901.9999999999999,17.516288943319353,1.1482174290061773
907.9999999999999,18.514541555815413,1.15667345565256
914,19.343438212973027,1.156096317725566
920,19.904849122284734,1.1460604241994843
925.9999999999999,20.097397713820076,1.1277064900993166
931.9999999999999,19.838754019360078,1.1031447000803314
938,19.073026862067824,1.0762062309374378
944,17.843751620074705,1.052879435465308
949.9999999999999,16.252845306173043,1.0382858529788894
955.9999999999999,14.447270180341185,1.0361442632187734
962,12.600261949219544,1.0487884992539638
968,10.864005983471387,1.0762243435695844
974,9.347231868980792,1.1167852676394676
980,8.110076729631635,1.1681664231235558
985.9999999999999,7.171064619302738,1.2280384377392874
991.9999999999999,6.522609591444235,1.2938047675017617
997.9999999999999,6.136713350755513,1.362965623303638
1003.9999999999999,5.980969660728543,1.4358731095789734
1010,6.0313060341018625,1.5113205393656102
1016,6.251097385383348,1.5869218103234033
1022,6.625672614650727,1.6637151585924457
1028,7.144343400671705,1.7415814144053305
1033.9999999999998,7.8069500986163005,1.8206612450745165
1039.9999999999998,8.627819550619144,1.9015439890451076
1046,9.63917246197244,1.9852714738760813
1052,10.882490278152998,2.0731467920863573
1058,12.337607890562174,2.163829789457604
1064,13.710337482204341,2.2451078744732293
1070,14.361347516813,2.291372868084694
1076,14.105867435285568,2.294953563188313
1081.9999999999998,13.555868320351905,2.279832489079418
1087.9999999999998,13.151699457533255,2.263455181186481
1094,12.92544640314732,2.2453063071497392
1100,12.812121050072347,2.2231957775256532
