100,1.1928986011781963E-13,2.5119662700555777E-14
100.99999999999999,1.3354891318178204E-13,2.764864403640165E-14
101.99999999999999,1.494257253119684E-13,3.049176279812084E-14
103,1.6703872898826822E-13,3.368867397809755E-14
103.99999999999999,1.8648297139791599E-13,3.7281904151451093E-14
104.99999999999999,2.0781476757703474E-13,4.131337553597614E-14
106,2.310294539796268E-13,4.5822399113389306E-14
106.99999999999999,2.5604176271304257E-13,5.083839650444826E-14
107.99999999999999,2.8265254733003125E-13,5.637548604900547E-14
109,3.105176167195546E-13,6.243922475483351E-14
109.99999999999999,3.391390960184449E-13,6.899448311340138E-14
110.99999999999999,3.678423758291603E-13,7.597941384338727E-14
112,3.958039804646406E-13,8.328810656370076E-14
112.99999999999999,4.220865426390561E-13,9.077434121203109E-14
113.99999999999999,4.457686591638629E-13,9.826459081595933E-14
115,4.66101496145109E-13,1.0554532391532085E-13
115.99999999999999,4.828215329991391E-13,1.1241918099072607E-13
116.99999999999999,4.965727180874613E-13,1.1871372359733525E-13
118,5.097517159838028E-13,1.2434526552812237E-13
118.99999999999999,5.279018463865976E-13,1.2939120812867097E-13
120,5.602112401807033E-13,1.341074747926759E-13
121,6.054990517146605E-13,1.3840561730037207E-13
121.99999999999999,6.117182259702234E-13,1.4025827489618852E-13
122.99999999999999,5.470326622302579E-13,1.3846329770025936E-13
123.99999999999999,4.691271706103237E-13,1.3528411399086944E-13
125,4.070124607900197E-13,1.3190642864733638E-13
126,3.5982611023458123E-13,1.283305006414201E-13
127,3.239258291072697E-13,1.2443782025260996E-13
127.99999999999999,2.9777570935348494E-13,1.2017160251980108E-13
129,2.815847113384355E-13,1.1548541594166318E-13
129.99999999999997,2.766959324506875E-13,1.1036051640277712E-13
130.99999999999997,2.8526722689962873E-13,1.0477343545934968E-13
132,3.1007271872248773E-13,9.870096974067177E-14
133,3.541655325756392E-13,9.214116270664713E-14
134,4.203614505592038E-13,8.514135419743474E-14
135,5.103272179021751E-13,7.782206134540175E-14
135.99999999999997,6.233157571578561E-13,7.041114732083238E-14
136.99999999999997,7.547738054239893E-13,6.327244142722801E-14
138,8.957082197523481E-13,5.685677623408075E-14
139,1.0335090421634132E-12,5.161525934254691E-14
140,1.154632808310561E-12,4.787674963316971E-14
141,1.2482214103743638E-12,4.5745040032188646E-14
141.99999999999997,1.308694332552224E-12,4.507880387451474E-14
142.99999999999997,1.336196761323418E-12,4.5570981090205394E-14
144,1.33512841551773E-12,4.684288873586691E-14
145,1.3119125236904609E-12,4.855021743321736E-14
146,1.2731324756403944E-12,5.042217920287276E-14
147,1.2244650604165244E-12,5.227352183263131E-14
147.99999999999997,1.1703103799062048E-12,5.398409255923247E-14
148.99999999999997,1.1137958854084377E-12,5.5510013387880054E-14
150,1.057031422148785E-12,5.681224668061658E-14
151,1.0013606362410619E-12,5.789066904263082E-14
152,9.475441609697777E-13,5.875682487789667E-14
153,8.960130166054304E-13,5.942310027912643E-14
153.99999999999997,8.469228538883419E-13,5.990420783795549E-14
154.99999999999997,8.002880561390804E-13,6.021524615244722E-14
156,7.560236712273018E-13,6.037166271031638E-14
157,7.140060660790163E-13,6.038144896743876E-14
158,6.740687743924465E-13,6.025486140216435E-14
159,6.360499522796487E-13,5.999727479422167E-14
159.99999999999997,5.997727358338079E-13,5.961380586437939E-14
160.99999999999997,5.650834536078622E-13,5.910454949565782E-14
162,5.318293544513306E-13,5.847424989045951E-14
163,4.998717113412935E-13,5.771520585386579E-14
164,4.690946010983555E-13,5.6829312104002646E-14
165,4.3938602559790627E-13,5.582089315626273E-14
165.99999999999997,4.106831714980653E-13,5.469047505832013E-14
166.99999999999997,3.829652716096673E-13,5.345730409961543E-14
168,3.5631504408634036E-13,5.217391337565173E-14
169,3.3105517880251933E-13,5.096024040737213E-14
170,3.0813546566464075E-13,5.010648538727791E-14
171,2.904360107322839E-13,5.034891792482574E-14
171.99999999999997,2.879610322311961E-13,5.405834749944E-14
172.99999999999997,3.335679283536092E-13,7.036966875978582E-14
174,4.272439485944551E-13,1.0479521685348941E-13
175,4.055390840232108E-13,1.0877100471062392E-13
176,3.338281710202023E-13,9.291756899594392E-14
177,2.847897162690591E-13,8.011580099342924E-14
177.99999999999997,2.6309468792788964E-13,7.171327548260291E-14
178.99999999999997,2.4021114654701476E-13,6.48490997459954E-14
180,2.2353241884213665E-13,5.987267458739425E-14
181,2.156777106355322E-13,5.6646008988900307E-14
182,2.1608425293400956E-13,5.509416930977935E-14
183,2.2345824506814831E-13,5.519974595343208E-14
183.99999999999997,2.352096204709976E-13,5.672834593839091E-14
184.99999999999997,2.476110040178361E-13,5.910381437477122E-14
