% Model:              2D-Au-Plate_fromR.mph
% Version:            COMSOL 6.2.0.339
% Date:               Nov 30 2025, 17:02
% Dimension:          1
% Nodes:              176
% Expressions:        3
% Description:        Table graph
% R0 (nm),sum(withsol(sol_name, sigma_spp, setval(M,n, R0,R0)), n, M_from,M_to) (m^2),sum(withsol(sol_name, sigma_sc, setval(M,n, R0,R0)), n, M_from,M_to) (m^2),sum(withsol(sol_name, sigma_air, setval(M,n, R0,R0)), n, M_from,M_to) (m^2)
75,2.9233850073335966E-15,9.971986205614272E-15,7.048601198280672E-15
76,3.2108153102567825E-15,1.1121576845651535E-14,7.910761535394751E-15
76.99999999999999,3.522706636034378E-15,1.2395657276990826E-14,8.872950640956446E-15
78,3.8602804054192184E-15,1.3807271945909105E-14,9.946991540489886E-15
79,4.2260117386690464E-15,1.5370967297023462E-14,1.114495555835441E-14
79.99999999999999,4.621427597158938E-15,1.7103202453112057E-14,1.2481774855953123E-14
81,5.048831792887626E-15,1.9022084839800656E-14,1.3973253046913033E-14
82,5.5105903709522E-15,2.1148067884492652E-14,1.563747751354045E-14
82.99999999999999,6.009251793746771E-15,2.350406455758519E-14,1.7494812763838415E-14
84,6.547694698624137E-15,2.611603510858896E-14,1.9568340409964832E-14
85,7.12944098618187E-15,2.901294805681757E-14,2.18835070706357E-14
85.99999999999999,7.758327898126706E-15,3.2228046604456304E-14,2.4469718706329604E-14
87,8.438112050359376E-15,3.579831884394112E-14,2.7360206793581736E-14
88,9.174190766266075E-15,3.976623476035653E-14,3.059204399409045E-14
88.99999999999999,9.973134793330168E-15,4.418045176729787E-14,3.420731697396771E-14
90,1.0840546406461587E-14,4.9094759400061194E-14,3.825421299359959E-14
91,1.1785624485651488E-14,5.457247088487177E-14,4.2786846399220264E-14
91.99999999999999,1.2816782741202683E-14,6.068267670592344E-14,4.786589396472075E-14
93,1.3946332715795828E-14,6.75063573562414E-14,5.3560024640445564E-14
94,1.5187492901395785E-14,7.513376049690388E-14,5.994626759550813E-14
94.99999999999999,1.6555237319145197E-14,8.366565958142911E-14,6.711042226228392E-14
96,1.8067751423553585E-14,9.321615850832604E-14,7.514840708477246E-14
97,1.9746750353338738E-14,1.0391130598465408E-13,8.416455563131536E-14
97.99999999999999,2.1615695968757125E-14,1.1588866800393144E-13,9.427297203517433E-14
98.99999999999999,2.370442619251603E-14,1.2929983556954513E-13,1.0559540937702908E-13
100,2.6042445248257913E-14,1.443048705543706E-13,1.1826242530611267E-13
100.99999999999999,2.866710621271896E-14,1.6107017111184873E-13,1.3240306489912978E-13
101.99999999999999,3.161641250066722E-14,1.797619801198321E-13,1.481455676191648E-13
103,3.493297544247357E-14,2.0053907308072824E-13,1.656060976382547E-13
103.99999999999999,3.866043581908052E-14,2.2353684095571803E-13,1.848764051366376E-13
104.99999999999999,4.284139248344182E-14,2.488519906371539E-13,2.0601059815371194E-13
106,4.751457873695241E-14,2.765220859303923E-13,2.2900750719343985E-13
106.99999999999999,5.271352465742129E-14,3.0648884453934526E-13,2.537753198819239E-13
107.99999999999999,5.84495621148179E-14,3.3856593829847614E-13,2.8011637618365825E-13
109,6.472859437987213E-14,3.724198513749824E-13,3.076912569951103E-13
109.99999999999999,7.151647021053823E-14,4.0751805666192454E-13,3.360015864513863E-13
110.99999999999999,7.874501644024034E-14,4.431239836914588E-13,3.6437896725121837E-13
112,8.630959378484864E-14,4.783181928436336E-13,3.920085990587849E-13
112.99999999999999,9.405629068575852E-14,5.120195100118109E-13,4.179632193260526E-13
113.99999999999999,1.0179558939650618E-13,5.431255470487353E-13,4.413299576522293E-13
115,1.0932503424382205E-13,5.707050186746931E-13,4.613799844308709E-13
115.99999999999999,1.1643368816603072E-13,5.942778890505217E-13,4.778442008844912E-13
116.99999999999999,1.2295237493904564E-13,6.143337341800704E-13,4.91381359241025E-13
118,1.2880143131329127E-13,6.331942301858885E-13,5.043927988725968E-13
118.99999999999999,1.340822958847612E-13,6.565110887353915E-13,5.224287928506304E-13
120,1.3908973342864206E-13,6.93785480030835E-13,5.546957466021928E-13
121,1.437259162309359E-13,7.436444439913076E-13,5.999185277603718E-13
121.99999999999999,1.456926788084444E-13,7.514063559853801E-13,6.05713677176936E-13
122.99999999999999,1.436277586703531E-13,6.844475852606858E-13,5.408198265903326E-13
123.99999999999999,1.4011393744092287E-13,6.033414076924834E-13,4.632274702515604E-13
125,1.3644804015955436E-13,5.379685556380875E-13,4.0152051547853313E-13
126,1.3262380017242204E-13,4.873280881458051E-13,3.547042879733828E-13
127,1.2850105744375639E-13,4.476166354170098E-13,3.1911557797325313E-13
127.99999999999999,1.2399552610065927E-13,4.1725003525964905E-13,2.932545091589895E-13
129,1.190735932966843E-13,3.9639606719445446E-13,2.7732247389777036E-13
129.99999999999997,1.1371020347009864E-13,3.8638316286149325E-13,2.7267295939139476E-13
130.99999999999997,1.0788021515951639E-13,3.893485848278945E-13,2.8146836966837806E-13
132,1.0157018619867383E-13,4.080275409995919E-13,3.0645735480091803E-13
133,9.477910079196971E-14,4.4545494212129986E-13,3.506758413293302E-13
134,8.756349998850841E-14,5.044849500866238E-13,4.169214500981153E-13
135,8.004816210866929E-14,5.86868331524582E-13,5.068201694159129E-13
135.99999999999997,7.248786795179407E-14,6.920754393556442E-13,6.195875714038505E-13
136.99999999999997,6.524967463544177E-14,8.159476082938252E-13,7.506979336583833E-13
138,5.879739491163223E-14,9.499749961241488E-13,8.911776012125168E-13
139,5.358154347398392E-14,1.0820850495294252E-12,1.0285035060554414E-12
140,4.992355711614213E-14,1.1991788178540162E-12,1.1492552607378745E-12
141,4.791047067927669E-14,1.2905518061088621E-12,1.2426413354295855E-12
141.99999999999997,4.738242357819474E-14,1.3504923651519467E-12,1.3031099415737519E-12
142.99999999999997,4.8012454211439955E-14,1.378802320912863E-12,1.3307898667014233E-12
144,4.9416644885011883E-14,1.3794370289145118E-12,1.3300203840294998E-12
145,5.123432912163433E-14,1.358397410739687E-12,1.3071630816180528E-12
146,5.319727665012565E-14,1.3219498664354056E-12,1.26875258978528E-12
147,5.5118719674292326E-14,1.2755452987283464E-12,1.2204265790540543E-12
147.99999999999997,5.688550830961701E-14,1.2234601590605535E-12,1.1665746507509366E-12
148.99999999999997,5.844250995419975E-14,1.16876848577038E-12,1.1103259758161804E-12
150,5.976101391722129E-14,1.1135513878325196E-12,1.0537903739152983E-12
151,6.084980551856993E-14,1.0591565842581719E-12,9.983067787396021E-13
152,6.171172925248781E-14,1.0063656917948304E-12,9.446539625423422E-13
153,6.236238690186302E-14,9.556156831071556E-13,8.932532962052927E-13
153.99999999999997,6.282503257659807E-14,9.070978098830485E-13,8.442727773064503E-13
154.99999999999997,6.311118409113325E-14,8.60840751295802E-13,7.977295672046692E-13
156,6.323437455046852E-14,8.167826513612202E-13,7.535482768107517E-13
157,6.320980294777434E-14,7.748032094098455E-13,7.11593406462071E-13
158,6.304439167109927E-14,7.347672343334157E-13,6.717228426623166E-13
159,6.274487376031643E-14,6.965009984186299E-13,6.337561246583136E-13
159.99999999999997,6.231717652713055E-14,6.59848380506087E-13,5.975312039789565E-13
160.99999999999997,6.175876358450893E-14,6.246506668977498E-13,5.628919033132409E-13
162,6.107636220910364E-14,5.907587682141983E-13,5.296824060050949E-13
163,6.026221579427995E-14,5.580367942889945E-13,4.977745784947146E-13
164,5.93203174982195E-14,5.263651967808005E-13,4.670448792825811E-13
165,5.825156780721601E-14,4.956375459750649E-13,4.373859781678488E-13
165.99999999999997,5.70621274929383E-14,4.65794921766324E-13,4.0873279427338577E-13
166.99999999999997,5.576794314040069E-14,4.368331238916963E-13,3.8106518075129577E-13
168,5.442789488311097E-14,4.0889062897813875E-13,3.5446273409502794E-13
169,5.3167937639001896E-14,3.8241268695039757E-13,3.292447493113956E-13
170,5.229353027732309E-14,3.5863228930411213E-13,3.0633875902678915E-13
171,5.2571226675563115E-14,3.411498944537179E-13,2.885786677781546E-13
171.99999999999997,5.6471550485111203E-14,3.422694401638483E-13,2.85797889678737E-13
172.99999999999997,7.341742528760685E-14,4.0378852738050796E-13,3.30371102092901E-13
174,1.0901457963058852E-13,5.317601269428219E-13,4.2274554731223336E-13
175,1.1291627548596603E-13,5.14331237958863E-13,4.01414962472897E-13
176,9.632422081156327E-14,4.2673906849009325E-13,3.3041484767852985E-13
177,8.302876606209884E-14,3.6486420644028014E-13,2.8183544037818103E-13
177.99999999999997,7.436873308845174E-14,3.347098264028705E-13,2.6034109331441863E-13
178.99999999999997,6.722795336030604E-14,3.0489921426700813E-13,2.3767126090670217E-13
180,6.205345878184396E-14,2.832338853770503E-13,2.2118042659520637E-13
181,5.87082269000431E-14,2.721458648239731E-13,2.1343763792393004E-13
182,5.711788462370133E-14,2.7099716218850004E-13,2.1387927756479868E-13
183,5.725253800788721E-14,2.7846216433750125E-13,2.2120962632961388E-13
183.99999999999997,5.887033694200824E-14,2.917238167585769E-13,2.3285347981656855E-13
184.99999999999997,6.136543247954666E-14,3.0647943772501156E-13,2.4511400524546477E-13
