% Model:              3D-Au-Plate.mph
% Version:            COMSOL 6.2.0.339
% Date:               Jul 3 2025, 16:53
% Dimension:          1
% Nodes:              61
% Expressions:        2
% Description:        Table graph
% lambda0 (nm),real((my/c_const - sqrt(1/(eps2+1)) * px) / (sqrt(eps2/(eps2+1)) * pz)) (1), Point: (0, 0, 0),imag((my/c_const - sqrt(1/(eps2+1)) * px) / (sqrt(eps2/(eps2+1)) * pz)) (1), Point: (0, 0, 0)
800,0.784176398899746,-0.8408920944050318
804.9999999999999,0.7783739077981013,-0.8798603513114056
810,0.7906718577618471,-0.9170846246990644
814.9999999999999,0.8159210949832328,-0.9518179367413293
820,0.8515610864427627,-0.9840859432283164
825,0.8965675092473878,-1.0137788776226087
830,0.950324857793588,-1.0411055668212188
835,1.0127671960668212,-1.0660118564768062
839.9999999999999,1.0841724415481613,-1.0882775129413766
845,1.1632488764472786,-1.1069873117220528
849.9999999999999,1.2522395103114992,-1.12212358629927
855,1.3519749146598778,-1.1328495634358182
859.9999999999999,1.4634113085123566,-1.1380130182491532
865,1.5851668513118167,-1.1357983177721411
869.9999999999999,1.7203589464733826,-1.1247525231889595
875,1.8728123571066424,-1.102268980874221
879.9999999999999,2.040966104188036,-1.0648249278420678
885,2.2220153012301616,-1.0087612379768474
890,2.4186178224053436,-0.9291055028489328
894.9999999999999,2.629622009825266,-0.8204451211409985
900,2.851998249302352,-0.6757936019515753
904.9999999999999,3.0803723311889817,-0.4870633606992003
910,3.3065519155585785,-0.24685671624727817
914.9999999999999,3.518588166327293,0.051299403168208024
920,3.700372260758468,0.41097431910911625
924.9999999999999,3.830165708320124,0.8242645326013068
930,3.891292534453067,1.2868477835590275
934.9999999999999,3.865093874511642,1.7888513467517106
940,3.7371244248884827,2.297797576996839
945,3.50900505224257,2.775659148092644
949.9999999999999,3.190825630598034,3.2009623912336207
954.9999999999999,2.8029722457161923,3.551104547835383
960,2.371977951245428,3.8139430380192665
965,1.9244516553893303,3.9879201897791985
969.9999999999999,1.483067569541832,4.080158850559741
974.9999999999999,1.0642724188694581,4.102817213230311
980,0.6781665075308482,4.070361287095873
985,0.3292352788346883,3.9965609754151936
989.9999999999999,0.017936954956487502,3.893174684814413
994.9999999999999,-0.25235752382551413,3.7717709984197887
1000,-0.4903149390870079,3.6386624072454943
1005,-0.7034361548933634,3.496711205018985
1010,-0.8908117598904631,3.351429583586044
1014.9999999999999,-1.0527115460458205,3.207836747657496
1019.9999999999999,-1.196085324623488,3.0651861790797836
1025,-1.3235102277261823,2.924247700970548
1030,-1.4371872211007328,2.785429644424995
1035,-1.5388563768932424,2.64876795383192
1039.9999999999998,-1.629978496457188,2.514182822972484
1045,-1.7116212522929644,2.3814274747192057
1050,-1.784632869992031,2.2502504526263816
1055,-1.8495704390569947,2.1203692112101113
1060,-1.9068434723976808,1.9915660584249963
1064.9999999999998,-1.9566220178638887,1.8636586309714638
1070,-1.999061620289531,1.7365868817937316
1075,-2.0341378481726196,1.6103605710299707
1080,-2.0618416222919422,1.4851124559787532
1084.9999999999998,-2.0820597401241523,1.3642850033049814
1090,-2.095222576158912,1.2448889837183736
1095,-2.100909701800812,1.124167505867369
1100,-2.099128115506305,1.0058591075823686
